EPOCH_NUM,EPOCH_START_TIME,LAP_TIME,TOTAL_TIME,TRAIN_LOSS,VALID_LOSS,USED_GPU_MOMORY,FREE_GPU_MEMORY,MEMORY_PERCENTAGE,CURRENT_GPU_POWER_CONSUMPTION,GPU_TEMPERATURE
202,2023-06-13 16:47:05,0:00:01.788455,00:06:16,929.8554077148438,1072.515869140625,19949.0,4319.0,20.0,209.25,67.0
203,2023-06-13 16:47:07,0:00:01.759794,00:06:18,676.7560170491537,1076.3076171875,19949.0,4319.0,20.2,220.38,67.0
204,2023-06-13 16:47:09,0:00:01.441675,00:06:20,637.3415451049805,1083.8782958984375,19949.0,4319.0,20.2,223.80,66.0
205,2023-06-13 16:47:11,0:00:01.757906,00:06:22,1069.7458902994792,1099.0137939453125,19949.0,4319.0,20.0,217.92,67.0
206,2023-06-13 16:47:13,0:00:01.648976,00:06:24,663.3102976481119,1127.742919921875,19949.0,4319.0,20.0,206.90,66.0
207,2023-06-13 16:47:15,0:00:01.909414,00:06:26,1057.9341837565105,1165.218994140625,19949.0,4319.0,20.1,223.21,66.0
208,2023-06-13 16:47:17,0:00:01.633839,00:06:28,732.3079427083334,1222.03564453125,19949.0,4319.0,20.2,215.46,67.0
209,2023-06-13 16:47:19,0:00:01.540049,00:06:29,994.8155110677084,1258.0733642578125,19949.0,4319.0,20.2,220.92,68.0
210,2023-06-13 16:47:20,0:00:01.472267,00:06:31,666.7067527770996,1250.157470703125,19949.0,4319.0,20.2,222.11,66.0
211,2023-06-13 16:47:22,0:00:01.452076,00:06:33,1904.2056681315105,1213.7320556640625,19949.0,4319.0,20.0,212.66,67.0
212,2023-06-13 16:47:24,0:00:01.664443,00:06:35,1027.3718872070312,1172.8382568359375,19949.0,4319.0,20.0,221.57,67.0
213,2023-06-13 16:47:26,0:00:01.677451,00:06:36,829.2792765299479,1169.9423828125,19949.0,4319.0,20.0,222.46,67.0
214,2023-06-13 16:47:28,0:00:01.750026,00:06:38,656.7600987752279,1174.1856689453125,19949.0,4319.0,20.0,210.44,67.0
215,2023-06-13 16:47:30,0:00:01.685684,00:06:40,715.6492309570312,1162.0833740234375,19949.0,4319.0,20.0,209.31,67.0
216,2023-06-13 16:47:31,0:00:01.752081,00:06:42,680.5392557779948,1139.5426025390625,19949.0,4319.0,20.0,214.85,67.0
217,2023-06-13 16:47:33,0:00:01.724820,00:06:44,988.882568359375,1125.463134765625,19949.0,4319.0,20.0,222.79,66.0
218,2023-06-13 16:47:35,0:00:01.525192,00:06:46,1748.833760579427,1119.153564453125,19949.0,4319.0,20.0,210.71,67.0
219,2023-06-13 16:47:37,0:00:01.746585,00:06:48,626.7058944702148,1101.5076904296875,19949.0,4319.0,20.0,205.35,67.0
220,2023-06-13 16:47:39,0:00:01.735668,00:06:50,934.2664184570312,1086.22412109375,19949.0,4319.0,20.2,219.10,66.0
221,2023-06-13 16:47:41,0:00:01.524865,00:06:52,646.3418146769205,1073.549072265625,19949.0,4319.0,20.0,203.06,67.0
222,2023-06-13 16:47:43,0:00:01.978717,00:06:54,842.4671630859375,1070.736083984375,19949.0,4319.0,20.0,192.90,66.0
223,2023-06-13 16:47:45,0:00:01.950990,00:06:56,665.2983856201172,1075.5565185546875,19949.0,4319.0,20.1,209.94,66.0
224,2023-06-13 16:47:47,0:00:01.634878,00:06:58,664.5946299235026,1082.2249755859375,19949.0,4319.0,20.0,194.15,66.0
225,2023-06-13 16:47:49,0:00:00.732044,00:06:59,796.4642333984375,1086.0733642578125,19949.0,4319.0,20.0,198.77,67.0
226,2023-06-13 16:47:50,0:00:01.201463,00:07:00,769.8179321289062,1088.4774169921875,19949.0,4319.0,20.2,221.08,67.0
227,2023-06-13 16:47:51,0:00:01.478444,00:07:02,1698.3457641601562,1090.883056640625,19949.0,4319.0,20.3,200.19,67.0
228,2023-06-13 16:47:53,0:00:01.388046,00:07:04,1031.6354573567708,1088.4061279296875,19949.0,4319.0,20.2,197.70,68.0
229,2023-06-13 16:47:55,0:00:01.587027,00:07:05,646.3414179484049,1102.4527587890625,19949.0,4319.0,20.3,212.42,67.0
230,2023-06-13 16:47:57,0:00:01.549604,00:07:07,675.6047007242838,1115.51416015625,19949.0,4319.0,20.2,198.51,67.0
231,2023-06-13 16:47:58,0:00:01.501232,00:07:09,625.217170715332,1121.540771484375,19949.0,4319.0,20.2,195.04,67.0
232,2023-06-13 16:48:00,0:00:01.723027,00:07:11,982.5055338541666,1117.3319091796875,19949.0,4319.0,20.0,213.95,69.0
233,2023-06-13 16:48:02,0:00:01.679777,00:07:13,818.4420369466146,1108.94775390625,19949.0,4319.0,20.0,212.27,67.0
234,2023-06-13 16:48:04,0:00:01.557729,00:07:15,762.792226155599,1117.4991455078125,19949.0,4319.0,20.0,231.45,69.0
235,2023-06-13 16:48:06,0:00:01.769833,00:07:17,856.8773396809896,1139.5792236328125,19949.0,4319.0,20.0,200.21,69.0
236,2023-06-13 16:48:08,0:00:01.487390,00:07:18,678.0098520914713,1169.9176025390625,19949.0,4319.0,20.0,206.01,68.0
237,2023-06-13 16:48:09,0:00:01.527404,00:07:20,625.1681149800619,1183.5352783203125,19949.0,4319.0,20.0,209.03,68.0
238,2023-06-13 16:48:11,0:00:01.552157,00:07:22,1099.806640625,1199.5836181640625,19949.0,4319.0,20.0,212.24,68.0
239,2023-06-13 16:48:13,0:00:01.596837,00:07:24,2520.1060587565103,1214.355224609375,19949.0,4319.0,20.0,212.81,68.0
240,2023-06-13 16:48:15,0:00:01.599530,00:07:25,1023.4267578125,1201.34912109375,19949.0,4319.0,20.2,205.04,66.0
241,2023-06-13 16:48:16,0:00:01.529397,00:07:27,655.3804651896158,1207.1407470703125,19949.0,4319.0,20.2,205.94,66.0
242,2023-06-13 16:48:18,0:00:01.433943,00:07:29,639.7205340067545,1196.890625,19949.0,4319.0,20.2,196.77,67.0
243,2023-06-13 16:48:20,0:00:01.459398,00:07:30,739.7654520670573,1173.669189453125,19949.0,4319.0,20.2,200.47,67.0
244,2023-06-13 16:48:22,0:00:00.897645,00:07:32,999.2290242513021,1136.0233154296875,19949.0,4319.0,20.2,221.27,69.0
245,2023-06-13 16:48:23,0:00:01.212456,00:07:33,622.0653216044108,1099.7237548828125,19949.0,4319.0,20.2,220.82,69.0
246,2023-06-13 16:48:24,0:00:01.443658,00:07:35,617.4003512064616,1080.0985107421875,19949.0,4319.0,20.2,221.08,69.0
247,2023-06-13 16:48:26,0:00:01.314668,00:07:36,964.6354166666666,1075.3214111328125,19949.0,4319.0,20.2,227.18,67.0
248,2023-06-13 16:48:27,0:00:01.148895,00:07:38,1090.9774780273438,1092.0179443359375,19949.0,4319.0,20.2,220.12,69.0
249,2023-06-13 16:48:29,0:00:01.361758,00:07:39,770.0059000651041,1133.5853271484375,19949.0,4319.0,20.2,217.86,67.0
250,2023-06-13 16:48:30,0:00:01.446167,00:07:41,1022.1742146809896,1172.106201171875,19949.0,4319.0,20.0,214.07,67.0
251,2023-06-13 16:48:34,0:00:02.296639,00:07:45,1088.3357950846355,1196.451416015625,19949.0,4319.0,20.0,187.54,67.0
252,2023-06-13 16:48:36,0:00:02.304864,00:07:48,681.7162628173828,1231.9161376953125,19949.0,4319.0,20.0,187.27,67.0
253,2023-06-13 16:48:39,0:00:02.263527,00:07:50,662.616584777832,1241.8690185546875,19949.0,4319.0,20.0,197.88,66.0
254,2023-06-13 16:48:41,0:00:02.131664,00:07:52,1057.395731608073,1226.7691650390625,19949.0,4319.0,20.0,201.07,66.0
255,2023-06-13 16:48:43,0:00:02.260018,00:07:55,770.7241617838541,1193.7967529296875,19949.0,4319.0,20.0,188.85,67.0
256,2023-06-13 16:48:46,0:00:02.110752,00:07:57,981.3068237304688,1164.1036376953125,19949.0,4319.0,20.0,213.15,66.0
257,2023-06-13 16:48:48,0:00:01.611062,00:07:59,618.5160293579102,1124.0107421875,19949.0,4319.0,20.0,211.72,67.0
258,2023-06-13 16:48:50,0:00:01.632321,00:08:01,800.163818359375,1103.731201171875,19949.0,4319.0,20.0,218.01,67.0
259,2023-06-13 16:48:52,0:00:01.533941,00:08:03,790.9302775065104,1096.3623046875,19949.0,4319.0,20.0,210.49,67.0
260,2023-06-13 16:48:54,0:00:01.572942,00:08:04,835.8650512695312,1090.042236328125,19949.0,4319.0,20.2,222.19,66.0
261,2023-06-13 16:48:56,0:00:01.436478,00:08:06,695.1930440266927,1092.781982421875,19949.0,4319.0,20.2,221.07,69.0
262,2023-06-13 16:48:57,0:00:01.505807,00:08:08,739.4910685221354,1086.183837890625,19949.0,4319.0,20.0,213.60,66.0
263,2023-06-13 16:48:59,0:00:01.812769,00:08:10,625.255973815918,1076.335205078125,19949.0,4319.0,20.0,214.53,66.0
264,2023-06-13 16:49:01,0:00:01.714688,00:08:12,870.8229166666666,1066.4730224609375,19949.0,4319.0,20.0,214.91,67.0
265,2023-06-13 16:49:03,0:00:01.645760,00:08:14,773.7742716471354,1056.27783203125,19949.0,4319.0,20.0,206.75,66.0
266,2023-06-13 16:49:05,0:00:01.810556,00:08:16,1470.006815592448,1055.5467529296875,19949.0,4319.0,20.0,203.73,66.0
267,2023-06-13 16:49:07,0:00:01.865002,00:08:18,769.8324178059896,1068.9349365234375,19949.0,4319.0,20.0,212.54,66.0
268,2023-06-13 16:49:09,0:00:01.550391,00:08:20,757.7610575358073,1083.0341796875,19949.0,4319.0,20.0,197.45,67.0
269,2023-06-13 16:49:11,0:00:01.912666,00:08:22,636.2018737792969,1102.98779296875,19949.0,4319.0,20.2,219.15,66.0
270,2023-06-13 16:49:13,0:00:01.443861,00:08:23,803.3331705729166,1123.0684814453125,19949.0,4319.0,20.2,227.42,67.0
271,2023-06-13 16:49:14,0:00:01.165497,00:08:25,817.4480183919271,1142.2913818359375,19949.0,4319.0,20.2,234.53,67.0
272,2023-06-13 16:49:16,0:00:01.138676,00:08:26,1440.8778279622395,1130.692138671875,19949.0,4319.0,20.2,220.80,69.0
273,2023-06-13 16:49:17,0:00:01.694522,00:08:28,636.3512827555338,1101.7938232421875,19949.0,4319.0,20.2,219.42,67.0
274,2023-06-13 16:49:19,0:00:01.140678,00:08:29,763.2579345703125,1086.580810546875,19949.0,4319.0,20.0,212.71,67.0
275,2023-06-13 16:49:20,0:00:00.757855,00:08:30,847.7180582682291,1090.2799072265625,19949.0,4319.0,20.0,197.75,67.0
276,2023-06-13 16:49:21,0:00:01.216541,00:08:32,728.8603006998698,1109.1514892578125,19949.0,4319.0,20.2,222.80,69.0
277,2023-06-13 16:49:23,0:00:01.416259,00:08:33,640.0952199300131,1134.523193359375,19949.0,4319.0,20.2,203.97,67.0
278,2023-06-13 16:49:25,0:00:01.669397,00:08:35,812.9559122721354,1165.075439453125,19949.0,4319.0,20.0,210.61,69.0
279,2023-06-13 16:49:26,0:00:01.225695,00:08:37,688.7670542399088,1195.5909423828125,19949.0,4319.0,20.2,217.81,68.0
280,2023-06-13 16:49:28,0:00:01.337056,00:08:38,640.2150065104166,1201.1229248046875,19949.0,4319.0,20.3,212.10,68.0
281,2023-06-13 16:49:29,0:00:01.539535,00:08:40,717.1642761230469,1194.9388427734375,19949.0,4319.0,20.0,211.61,69.0
282,2023-06-13 16:49:31,0:00:01.670467,00:08:42,775.6917114257812,1171.2333984375,19949.0,4319.0,20.0,212.32,68.0
283,2023-06-13 16:49:33,0:00:01.766919,00:08:44,643.7436650594076,1135.38525390625,19949.0,4319.0,20.0,201.38,69.0
284,2023-06-13 16:49:35,0:00:01.586516,00:08:46,1287.255350748698,1098.958740234375,19949.0,4319.0,20.0,213.73,70.0
285,2023-06-13 16:49:37,0:00:01.808135,00:08:48,705.6623026529948,1070.8660888671875,19949.0,4319.0,20.0,198.21,67.0
286,2023-06-13 16:49:39,0:00:01.744376,00:08:50,800.8147583007812,1065.089111328125,19949.0,4319.0,20.0,200.84,69.0
287,2023-06-13 16:49:41,0:00:01.529855,00:08:51,858.8034871419271,1066.1380615234375,19949.0,4319.0,20.2,202.28,67.0
288,2023-06-13 16:49:43,0:00:01.355540,00:08:53,605.6962655385336,1062.5758056640625,19949.0,4319.0,20.1,206.97,67.0
289,2023-06-13 16:49:44,0:00:01.577867,00:08:55,3057.605712890625,1056.29248046875,19949.0,4319.0,20.2,200.93,67.0
290,2023-06-13 16:49:46,0:00:01.375779,00:08:56,669.3924001057943,1049.7349853515625,19949.0,4319.0,20.2,209.16,66.0
291,2023-06-13 16:49:48,0:00:01.347775,00:08:58,720.2058715820312,1048.46240234375,19949.0,4319.0,20.3,209.29,67.0
292,2023-06-13 16:49:49,0:00:00.984750,00:08:59,619.2914981842041,1047.6492919921875,19949.0,4319.0,20.2,232.15,67.0
293,2023-06-13 16:49:50,0:00:01.082513,00:09:01,716.9359130859375,1047.5357666015625,19949.0,4319.0,20.2,220.63,69.0
294,2023-06-13 16:49:52,0:00:01.393036,00:09:02,868.8604736328125,1046.8616943359375,19949.0,4319.0,20.1,220.36,67.0
295,2023-06-13 16:49:53,0:00:01.394422,00:09:04,658.4589487711588,1045.7193603515625,19949.0,4319.0,20.1,221.03,67.0
296,2023-06-13 16:49:55,0:00:01.620145,00:09:06,842.0025634765625,1045.398681640625,19949.0,4319.0,20.2,208.28,66.0
297,2023-06-13 16:49:57,0:00:01.611655,00:09:07,1047.057352701823,1047.6907958984375,19949.0,4319.0,20.0,217.87,67.0
298,2023-06-13 16:49:59,0:00:01.632361,00:09:09,1017.9995524088541,1067.91552734375,19949.0,4319.0,20.0,209.38,67.0
299,2023-06-13 16:50:00,0:00:01.785902,00:09:11,836.4258626302084,1121.656494140625,19949.0,4319.0,20.1,209.48,67.0
