EPOCH_NUM,EPOCH_START_TIME,LAP_TIME,TOTAL_TIME,TRAIN_LOSS,VALID_LOSS,USED_GPU_MOMORY,FREE_GPU_MEMORY,MEMORY_PERCENTAGE,CURRENT_GPU_POWER_CONSUMPTION,GPU_TEMPERATURE
23,2023-06-13 16:59:48,0:00:00.681352,00:00:24,24357.060546875,23314.7734375,12662.0,11606.0,10.5,208.21,57.0
24,2023-06-13 16:59:48,0:00:00.686381,00:00:25,22420.950520833332,22899.490234375,12662.0,11606.0,10.5,210.07,58.0
25,2023-06-13 16:59:49,0:00:00.666578,00:00:26,21925.357421875,22414.435546875,12662.0,11606.0,10.5,206.32,58.0
26,2023-06-13 16:59:50,0:00:00.606935,00:00:27,21873.333984375,21856.34765625,12662.0,11606.0,10.5,210.56,58.0
27,2023-06-13 16:59:51,0:00:00.711206,00:00:28,19822.510416666668,21221.951171875,12662.0,11606.0,10.5,210.09,58.0
28,2023-06-13 16:59:52,0:00:00.635024,00:00:28,19758.549479166668,20499.724609375,12662.0,11606.0,10.5,208.95,58.0
29,2023-06-13 16:59:52,0:00:00.639286,00:00:29,21594.587239583332,19683.76171875,12662.0,11606.0,10.5,211.04,58.0
30,2023-06-13 16:59:53,0:00:00.638223,00:00:30,19164.220703125,18775.841796875,12662.0,11606.0,10.5,211.18,59.0
31,2023-06-13 16:59:54,0:00:00.698060,00:00:31,16911.506184895832,17779.58203125,12662.0,11606.0,10.5,212.05,59.0
32,2023-06-13 16:59:55,0:00:00.634176,00:00:32,16681.869791666668,16695.775390625,12662.0,11606.0,10.5,212.15,59.0
33,2023-06-13 16:59:56,0:00:00.600068,00:00:32,14678.843424479166,15531.3955078125,12662.0,11606.0,10.5,210.21,60.0
34,2023-06-13 16:59:56,0:00:00.710448,00:00:33,13698.64453125,14287.625,12662.0,11606.0,10.5,205.03,59.0
35,2023-06-13 16:59:57,0:00:00.611120,00:00:34,12190.2412109375,12983.673828125,12662.0,11606.0,10.5,211.47,60.0
36,2023-06-13 16:59:58,0:00:00.617395,00:00:35,11372.764322916666,11643.853515625,12662.0,11606.0,10.5,212.71,60.0
37,2023-06-13 16:59:59,0:00:00.610072,00:00:35,11039.123372395834,10296.5,12662.0,11606.0,10.5,211.91,60.0
38,2023-06-13 16:59:59,0:00:00.636155,00:00:36,9147.181640625,8966.97265625,12662.0,11606.0,10.5,212.94,60.0
39,2023-06-13 17:00:00,0:00:00.714031,00:00:37,7926.486328125,7695.26611328125,12662.0,11606.0,10.5,204.14,60.0
40,2023-06-13 17:00:01,0:00:00.749122,00:00:38,6785.321614583333,6512.60302734375,12662.0,11606.0,10.5,197.92,60.0
